data_set_uuid;data_set_id;investigation_id;study_id;assay_id;node_id;file_uuid;type;subtype;value;value_source;value_accession
485caf59-9809-4694-a2b1-4d78804bb075;163;526;528;;45285;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
485caf59-9809-4694-a2b1-4d78804bb075;163;526;528;;45285;;Source Name;cell line;MEF (murine embyronic fibroblast);EFO;http://www.ebi.ac.uk/efo/EFO_0004040
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;529;530;;45335;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;529;530;;45335;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;529;530;;45335;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;529;530;;45335;;Source Name;age;'';UO;NULL
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;529;530;;45335;;Source Name;time course;day;UO;NULL
6322608a-c539-479d-9694-a094b0f65359;166;531;532;;45351;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
6322608a-c539-479d-9694-a094b0f65359;166;531;532;;45351;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;565;566;;46303;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;565;566;;46303;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;565;566;;46303;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;565;566;;46303;;Source Name;age;'';UO;NULL
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;565;566;;46303;;Source Name;time course;day;UO;NULL
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;577;578;;46514;;Sample Name;cell type;Epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0000066
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;589;590;;46726;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;589;590;;46726;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;589;590;;46726;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;589;590;;46726;;Source Name;age;'';UO;NULL
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;589;590;;46726;;Source Name;time course;day;UO;NULL
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;593;594;;46745;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;593;594;;46747;;Sample Name;cell type;Epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0000066
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50543;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50543;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50543;;Source Name;development stage;Adult;UO;NULL
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50544;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50544;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47021;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47021;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47021;;Source Name;time course;'';UO;NULL
53c70413-b27c-491d-be9f-42c8effb1668;185;705;706;;50165;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
53c70413-b27c-491d-be9f-42c8effb1668;185;705;706;;50165;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
53c70413-b27c-491d-be9f-42c8effb1668;185;705;706;;50165;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
93c47789-b3a8-434b-94c2-794f4e5a4c03;175;681;685;342;49290;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47071;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47071;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47071;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47071;;Source Name;age;'';UO;NULL
9d819c5e-cf99-4953-9431-5b2514e44dc0;13;597;598;;47071;;Source Name;time course;day;UO;NULL
69418e24-8958-4c72-ab8b-d3604e4cd315;165;603;604;;47068;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
69418e24-8958-4c72-ab8b-d3604e4cd315;165;603;604;;47068;;Source Name;organism part;Liver;FMA;http://sig.uw.edu/fma#Liver
69418e24-8958-4c72-ab8b-d3604e4cd315;165;603;604;;47068;;Source Name;time course;'';UO;NULL
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;;49221;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;;49221;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;;49221;;Source Name;development stage;Adult;UO;NULL
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;;49221;;Source Name;disease state;Acute Myelogenous Leukemia (AML);NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3171
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;609;610;;47227;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
485caf59-9809-4694-a2b1-4d78804bb075;163;622;624;;47446;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
485caf59-9809-4694-a2b1-4d78804bb075;163;622;624;;47446;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
485caf59-9809-4694-a2b1-4d78804bb075;163;622;624;;47446;;Source Name;cell line;MEF (murine embyronic fibroblast);EFO;http://www.ebi.ac.uk/efo/EFO_0004040
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;343;49388;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;343;49479;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
af4aad6c-8c26-4f6a-873d-7b4dcd6551de;180;683;686;343;49493;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
a67dd9ca-d5cf-4384-8ae9-ff7ee49893fe;188;707;708;;50370;;Source Name;organism;Danio rerio;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_7955
a67dd9ca-d5cf-4384-8ae9-ff7ee49893fe;188;707;708;;50370;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
a67dd9ca-d5cf-4384-8ae9-ff7ee49893fe;188;707;708;;50370;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
a67dd9ca-d5cf-4384-8ae9-ff7ee49893fe;188;707;708;354;50401;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;357;50587;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
190bff5d-a7f6-4567-b119-da74bf918393;190;709;710;;50439;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
69418e24-8958-4c72-ab8b-d3604e4cd315;165;647;648;;48094;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
69418e24-8958-4c72-ab8b-d3604e4cd315;165;647;648;;48094;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
69418e24-8958-4c72-ab8b-d3604e4cd315;165;647;648;;48094;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
69418e24-8958-4c72-ab8b-d3604e4cd315;165;647;648;;48094;;Source Name;age;'';UO;NULL
69418e24-8958-4c72-ab8b-d3604e4cd315;165;647;648;;48094;;Source Name;time course;day;UO;NULL
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;649;651;;48181;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;649;651;;48188;;Sample Name;cell type;Epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0000066
521c7fe0-c758-41db-ba3e-72f817042814;189;711;712;;50448;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
521c7fe0-c758-41db-ba3e-72f817042814;189;711;712;;50448;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
521c7fe0-c758-41db-ba3e-72f817042814;189;711;712;;50448;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
521c7fe0-c758-41db-ba3e-72f817042814;189;711;712;;50448;;Source Name;development stage;Adult;UO;NULL
521c7fe0-c758-41db-ba3e-72f817042814;189;711;712;356;50460;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;649;651;;48212;;Sample Name;cell type;Epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0000066
9fc9bb6c-f885-4d1b-bcea-162f85285b0d;182;693;694;347;49914;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
190bff5d-a7f6-4567-b119-da74bf918393;190;709;710;;50439;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50516;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50516;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
c63ce488-ca4d-429c-93e0-c2df4db22473;193;713;714;;50516;;Source Name;development stage;Adult;UO;NULL
87d69d82-9941-4b0e-b2e8-cd8109b42ac4;181;697;698;349;50007;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;671;672;;48805;;Sample Name;cell type;Epithelial cell;CL;http://purl.obolibrary.org/obo/CL_0000066
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;671;672;;48808;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
a2167268-6012-4f5c-aa1c-44f45bef67e7;169;671;672;;48814;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
1a69955b-944d-4c96-8128-b4f3853d392a;259;853;854;;59990;;Sample Name;cell type;B-Lymphocyte;CL;http://purl.obolibrary.org/obo/CL_0000785
1a69955b-944d-4c96-8128-b4f3853d392a;259;853;854;427;60014;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9ce38bf4-a682-45e0-9068-842076916b27;194;715;716;358;50755;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;;61544;;Sample Name;time point;24;UO;http://purl.obolibrary.org/obo/UO_0000032
d1d081c2-ba95-4429-a999-961e37ac75b4;199;721;722;;50993;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
d1d081c2-ba95-4429-a999-961e37ac75b4;199;721;722;;50997;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
1a69955b-944d-4c96-8128-b4f3853d392a;259;853;854;427;60034;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d1d081c2-ba95-4429-a999-961e37ac75b4;199;721;722;361;51189;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
1a69955b-944d-4c96-8128-b4f3853d392a;259;853;854;;59990;;Sample Name;time point;12;UO;http://purl.obolibrary.org/obo/UO_0000032
1ca69b12-d81e-4b73-8756-2595dfa7b3ab;197;723;724;;51080;;Sample Name;cell type;Long-term hematopoietic stem cell (LT-HSC);CL;http://purl.obolibrary.org/obo/CL_0002034
1ca69b12-d81e-4b73-8756-2595dfa7b3ab;197;723;724;;51117;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
1ca69b12-d81e-4b73-8756-2595dfa7b3ab;197;723;724;;51117;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
1ca69b12-d81e-4b73-8756-2595dfa7b3ab;197;723;724;;51117;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
1ca69b12-d81e-4b73-8756-2595dfa7b3ab;197;723;724;;51117;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;448;62054;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d50654b1-d222-49df-a5c0-82f1db0c79ba;195;725;726;363;51133;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;448;62060;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;448;62067;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;;61609;;Sample Name;time point;48;UO;http://purl.obolibrary.org/obo/UO_0000032
79004306-ea8b-4931-9e8a-5fb417a7ea2d;258;855;856;428;60212;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
bd87fc53-79a5-4d7c-ac14-2990f58eb396;274;899;900;;62153;;Sample Name;cell type;Fibroblast;CL;http://purl.obolibrary.org/obo/CL_0000057
768f03f9-2c1d-4442-89e3-05ed7c0a7790;196;729;730;;51593;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
768f03f9-2c1d-4442-89e3-05ed7c0a7790;196;729;730;365;51664;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
dc2dbc75-7cd8-4792-b13c-77a009475c02;200;731;732;;51834;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
dc2dbc75-7cd8-4792-b13c-77a009475c02;200;731;732;366;51879;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
8a69584e-b62b-4c68-b9e0-692b66c9c4c7;201;733;734;;51865;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
8a69584e-b62b-4c68-b9e0-692b66c9c4c7;201;733;734;;51865;;Sample Name;cell type;Myeloblast (CFU-G );CL;http://purl.obolibrary.org/obo/CL_0000835
8a69584e-b62b-4c68-b9e0-692b66c9c4c7;201;733;734;367;51900;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
7696d540-0cb7-40c8-a6b2-0b6fea0282fb;261;857;858;;60293;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
7696d540-0cb7-40c8-a6b2-0b6fea0282fb;261;857;858;;60293;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
7696d540-0cb7-40c8-a6b2-0b6fea0282fb;261;857;858;;60293;;Source Name;development stage;Adult;EFO;http://www.ebi.ac.uk/efo/EFO_0001272
7696d540-0cb7-40c8-a6b2-0b6fea0282fb;261;857;858;429;60361;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
1ef79f71-2bff-42c2-b00b-b2825a74700c;202;735;736;;52000;;Sample Name;cell type;lymph node subcapsular sinus macrophage;CL;http://purl.obolibrary.org/obo/CL_0000887
1ef79f71-2bff-42c2-b00b-b2825a74700c;202;735;736;;52000;;Sample Name;cell type;lymph node subcapsular sinus macrophage;CL;http://purl.obolibrary.org/obo/CL_0000887
1ef79f71-2bff-42c2-b00b-b2825a74700c;202;735;736;368;52029;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
e916f8be-43e5-47af-9395-e538aa5efbc0;203;737;738;369;52075;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
982db706-8d19-448f-afee-5646a663f60a;262;859;860;;60453;;Sample Name;cell type;Osteoblast;CL;http://purl.obolibrary.org/obo/CL_0000062
583ff1c9-84ad-4739-adf3-c2c07e87ebc4;208;739;740;370;52164;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
d352388a-0b48-46da-8ab4-c788fa042298;281;894;898;;61440;;Sample Name;time point;6;UO;http://purl.obolibrary.org/obo/UO_0000032
5b9f6670-a224-454f-a61d-ab62e03643e9;260;861;862;;60558;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
5b9f6670-a224-454f-a61d-ab62e03643e9;260;861;862;;60558;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
5b9f6670-a224-454f-a61d-ab62e03643e9;260;861;862;;60573;;Source Name;organism;Homo sapiens;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_9606
5b9f6670-a224-454f-a61d-ab62e03643e9;260;861;862;;60573;;Source Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
5b9f6670-a224-454f-a61d-ab62e03643e9;260;861;862;;60573;;Source Name;development stage;Embryo;FMA;http://sig.uw.edu/fma#Embryo
8aa0ea15-2d40-4180-8705-817c7d217c51;278;907;908;;63047;;Sample Name;cell type;Bone marrow stromal cell;CL;http://purl.obolibrary.org/obo/CL_0000499
452f52df-cccf-438b-a357-3c095baac805;275;901;902;;62373;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
452f52df-cccf-438b-a357-3c095baac805;275;901;902;;62373;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
93c8b21c-ce86-4ab9-be31-adeb5d8a0328;209;751;752;;52614;;Sample Name;cell type;Hematopoietic stem cell (HSC);CL;http://purl.obolibrary.org/obo/CL_0000037
93c8b21c-ce86-4ab9-be31-adeb5d8a0328;209;751;752;;52621;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
93c8b21c-ce86-4ab9-be31-adeb5d8a0328;209;751;752;;52621;;Source Name;strain;C57BL/6;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C14424
93c8b21c-ce86-4ab9-be31-adeb5d8a0328;209;751;752;;52621;;Source Name;organism part;Bone marrow;FMA;http://sig.uw.edu/fma#Bone_marrow
93c8b21c-ce86-4ab9-be31-adeb5d8a0328;209;751;752;;52621;;Source Name;development stage;Adult;UO;NULL
fc1df5d4-6c43-49c1-af46-8f0193e9b9d9;265;863;864;;60656;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
bb19fe85-118a-4856-b3cd-123f94c1c8a8;213;753;754;377;52829;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
fc1df5d4-6c43-49c1-af46-8f0193e9b9d9;265;863;864;;60656;;Sample Name;cell type;Common myeloid progenitor (CMP);CL;http://purl.obolibrary.org/obo/CL_0000049
fc1df5d4-6c43-49c1-af46-8f0193e9b9d9;265;863;864;432;60748;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
dd385d0b-a167-45a2-a6bb-0bddee654163;216;760;762;381;53161;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
dd385d0b-a167-45a2-a6bb-0bddee654163;216;760;762;381;53186;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
452f52df-cccf-438b-a357-3c095baac805;275;901;902;;62380;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
452f52df-cccf-438b-a357-3c095baac805;275;901;902;;62393;;Sample Name;cell type;Stem cells;CL;http://purl.obolibrary.org/obo/CL_0000034
452f52df-cccf-438b-a357-3c095baac805;275;901;902;451;62424;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
16989cd6-a98e-4c87-8367-ad845e77d9d1;218;767;768;384;53385;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53468;;Source Name;organism;Mus musculus;NCBITAXON;http://purl.obolibrary.org/obo/NCBITaxon_10090
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53468;;Source Name;strain;C57BL/Ka;NCIT;http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37387
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53468;;Source Name;organism part;Spleen;FMA;http://sig.uw.edu/fma#Spleen
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53468;;Source Name;development stage;Adult;UO;NULL
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53468;;Source Name;time course;0;UO;http://purl.obolibrary.org/obo/UO_0000032
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53470;;Sample Name;cell type;Naive B cell;CL;http://purl.obolibrary.org/obo/CL_0000788
a1e89e5e-7ac0-4c17-a03f-3f834ca44104;222;769;770;;53470;;Sample Name;time point;0;UO;http://purl.obolibrary.org/obo/UO_0000032
a66cfde7-43f5-4721-8e89-07fc0c329772;219;771;772;;53578;;Sample Name;cell type;Plasmacytoid dendritic cell;CL;http://purl.obolibrary.org/obo/CL_0000784
b93d1116-1c9c-4b4f-813b-8796fc6ab7ef;280;909;910;455;63209;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9e8dea3a-05e4-4c4d-83f0-70fcb25becf7;225;778;782;;53895;;Sample Name;cell type;Embryonic stem cell (ESC);CL;http://purl.obolibrary.org/obo/CL_0002322
9e8dea3a-05e4-4c4d-83f0-70fcb25becf7;225;778;782;391;53933;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
9e8dea3a-05e4-4c4d-83f0-70fcb25becf7;225;778;782;;53895;;Sample Name;organism part;Embryo;FMA;http://sig.uw.edu/fma#Embryo
9e8dea3a-05e4-4c4d-83f0-70fcb25becf7;225;778;782;;53895;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
7821c1d7-6024-43d3-92fa-30aecbdbf620;227;779;781;390;53982;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
7821c1d7-6024-43d3-92fa-30aecbdbf620;227;779;781;;53900;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
7821c1d7-6024-43d3-92fa-30aecbdbf620;227;779;781;;53906;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
7821c1d7-6024-43d3-92fa-30aecbdbf620;227;779;781;390;54192;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
7821c1d7-6024-43d3-92fa-30aecbdbf620;227;779;781;;53973;;Sample Name;time point;2;UO;http://purl.obolibrary.org/obo/UO_0000033
f11bc453-c074-4f3d-9e4f-7c9910e54091;226;787;788;394;54377;;Labeled Extract Name;;biotin;CHEBI;http://purl.obolibrary.org/obo/CHEBI_15956
